RecordID,Shift_Manager_Code,Date,Year,Month,Hour,Session_colour,Weather_Outcast,Temperature_Celsius,Feeling_Temperature_Celsius,Humidity_Percent,Wind_Speed_kph,Season,Public_Holiday,Week_Day,Business_Day,Registered_Member_Count,Casual_User_Count,Rental_Bikes_Total
69232242,SM-12,15/10/2012,2012,Oct,21,red,Clear,16.4,17,59,22,Autumn,No,Monday,yes,190,16.0,206
69249539,SM-12,15/10/2012,2012,Oct,22,white,Clear,15.5,16,59,19,Autumn,No,Monday,yes,118,8.0,126
69252831,SM-06,15/10/2012,2012,Oct,23,white,Clear,13.6,14,63,15,Autumn,No,Monday,yes,72,9.0,81
69262569,SM-10,16/10/2012,2012,Oct,0,grey,Clear,13.6,14,63,26,Autumn,No,Tuesday,yes,45,3.0,48
69278246,SM-11,16/10/2012,2012,Oct,1,red,Clear,12.7,13,67,13,Autumn,No,Tuesday,yes,9,4.0,13
69282918,SM-11,16/10/2012,2012,Oct,2,black,Clear,12.7,13,67,9,Autumn,No,Tuesday,yes,1,2.0,3
69297416,SM-06,16/10/2012,2012,Oct,3,purple,Clear,11.7,12,67,7,Autumn,No,Tuesday,yes,2,0.0,2
69304232,SM-02,16/10/2012,2012,Oct,4,black,Clear,11.7,12,67,11,Autumn,No,Tuesday,yes,7,0.0,7
69314758,SM-03,16/10/2012,2012,Oct,5,yellow,Clear,11.7,12,67,17,Autumn,No,Tuesday,yes,47,5.0,52
69326997,SM-02,16/10/2012,2012,Oct,6,black,Clear,11.7,12,67,11,Autumn,No,Tuesday,yes,168,4.0,172
69333355,SM-11,16/10/2012,2012,Oct,7,green,Clear,11.7,12,67,6,Autumn,No,Tuesday,yes,505,20.0,525
69342824,SM-06,16/10/2012,2012,Oct,8,grey,Clear,12.7,13,62,0,Autumn,No,Tuesday,yes,800,35.0,835
69358280,SM-06,16/10/2012,2012,Oct,9,white,Clear,14.6,15,55,17,Autumn,No,Tuesday,yes,323,32.0,355
69365060,SM-06,16/10/2012,2012,Oct,10,black,Clear,15.5,16,48,19,Autumn,No,Tuesday,yes,157,65.0,222
69376324,SM-13,16/10/2012,2012,Oct,11,purple,Clear,15.5,16,45,28,Autumn,No,Tuesday,yes,172,56.0,228
69381404,SM-02,16/10/2012,2012,Oct,12,grey,Mist and Cloudy,16.4,17,45,22,Autumn,No,Tuesday,yes,256,69.0,325
69392721,SM-12,16/10/2012,2012,Oct,13,black,Clear,16.4,17,45,19,Autumn,No,Tuesday,yes,260,68.0,328
69406316,SM-08,16/10/2012,2012,Oct,14,green,Clear,17.4,18,39,17,Autumn,No,Tuesday,yes,214,94.0,308
69414845,SM-10,16/10/2012,2012,Oct,15,blue,Clear,17.4,18,41,22,Autumn,No,Tuesday,yes,270,76.0,346
69425210,SM-03,16/10/2012,2012,Oct,16,green,Clear,17.4,18,39,19,Autumn,No,Tuesday,yes,367,79.0,446
69431064,SM-07,16/10/2012,2012,Oct,17,red,Clear,16.4,17,39,13,Autumn,No,Tuesday,yes,839,104.0,943
69447382,SM-08,16/10/2012,2012,Oct,18,red,Clear,15.5,16,42,11,Autumn,No,Tuesday,yes,767,71.0,838
69451968,SM-02,16/10/2012,2012,Oct,19,red,Clear,14.6,15,48,0,Autumn,No,Tuesday,yes,491,40.0,531
69461368,SM-05,16/10/2012,2012,Oct,20,black,Clear,13.6,14,55,0,Autumn,No,Tuesday,yes,397,35.0,432
69479424,SM-10,16/10/2012,2012,Oct,21,blue,Clear,13.6,14,63,0,Autumn,No,Tuesday,yes,176,19.0,195
69483242,SM-07,16/10/2012,2012,Oct,22,white,Clear,10.8,11,71,6,Autumn,No,Tuesday,yes,163,18.0,181
69496002,SM-08,16/10/2012,2012,Oct,23,black,Clear,10.8,11,71,0,Autumn,No,Tuesday,yes,176,23.0,199
69504083,SM-01,17/10/2012,2012,Oct,0,purple,Clear,9.9,10,76,0,Autumn,No,Wednesday,yes,48,1.0,49
69519073,SM-10,17/10/2012,2012,Oct,1,yellow,Clear,9.9,10,76,0,Autumn,No,Wednesday,yes,14,3.0,17
69529880,SM-02,17/10/2012,2012,Oct,2,white,Clear,9.9,10,76,0,Autumn,No,Wednesday,yes,12,4.0,16
69532469,SM-11,17/10/2012,2012,Oct,3,blue,Clear,8.9,9,87,0,Autumn,No,Wednesday,yes,7,0.0,7
69545725,SM-14,17/10/2012,2012,Oct,4,black,Clear,8.9,8,81,6,Autumn,No,Wednesday,yes,4,0.0,4
69555259,SM-10,17/10/2012,2012,Oct,5,white,Mist and Cloudy,8.9,9,81,0,Autumn,No,Wednesday,yes,39,2.0,41
69564622,SM-11,17/10/2012,2012,Oct,6,purple,Clear,9.9,10,82,0,Autumn,No,Wednesday,yes,171,7.0,178
69571823,SM-05,17/10/2012,2012,Oct,7,blue,Clear,8.9,8,81,7,Autumn,No,Wednesday,yes,449,15.0,464
69584431,SM-07,17/10/2012,2012,Oct,8,green,Mist and Cloudy,10.8,11,76,0,Autumn,No,Wednesday,yes,779,38.0,817
69597528,SM-02,17/10/2012,2012,Oct,9,blue,Mist and Cloudy,11.7,12,77,0,Autumn,No,Wednesday,yes,344,38.0,382
69605151,SM-08,17/10/2012,2012,Oct,10,green,Mist and Cloudy,13.6,14,67,0,Autumn,No,Wednesday,yes,168,60.0,228
69615213,SM-04,17/10/2012,2012,Oct,11,purple,Mist and Cloudy,15.5,16,51,6,Autumn,No,Wednesday,yes,156,78.0,234
69628420,SM-02,17/10/2012,2012,Oct,12,green,Mist and Cloudy,16.4,17,48,11,Autumn,No,Wednesday,yes,261,71.0,332
69639989,SM-06,17/10/2012,2012,Oct,13,purple,Mist and Cloudy,17.4,18,49,9,Autumn,No,Wednesday,yes,237,73.0,310
69641779,SM-11,17/10/2012,2012,Oct,14,purple,Mist and Cloudy,18.3,19,43,11,Autumn,No,Wednesday,yes,188,82.0,270
69653892,SM-13,17/10/2012,2012,Oct,15,grey,Mist and Cloudy,19.3,20,43,15,Autumn,No,Wednesday,yes,239,62.0,301
69666534,SM-01,17/10/2012,2012,Oct,16,purple,Clear,18.3,19,52,13,Autumn,No,Wednesday,yes,396,70.0,466
69674306,SM-05,17/10/2012,2012,Oct,17,red,Clear,17.4,18,56,7,Autumn,No,Wednesday,yes,766,122.0,888
69683902,SM-04,17/10/2012,2012,Oct,18,yellow,Clear,16.4,17,59,11,Autumn,No,Wednesday,yes,794,90.0,884
69694718,SM-13,17/10/2012,2012,Oct,19,black,Clear,15.5,16,72,13,Autumn,No,Wednesday,yes,467,49.0,516
69701021,SM-14,17/10/2012,2012,Oct,20,green,Clear,15.5,16,72,9,Autumn,No,Wednesday,yes,360,54.0,414
69712500,SM-12,17/10/2012,2012,Oct,21,purple,Clear,13.6,14,82,13,Autumn,No,Wednesday,yes,301,28.0,329
69724641,SM-14,17/10/2012,2012,Oct,22,purple,Clear,13.6,14,88,17,Autumn,No,Wednesday,yes,198,17.0,215
69736212,SM-11,17/10/2012,2012,Oct,23,red,Clear,13.6,14,88,15,Autumn,No,Wednesday,yes,84,15.0,99
69741191,SM-13,18/10/2012,2012,Oct,0,black,Clear,13.6,14,88,13,Autumn,No,Thursday,yes,53,4.0,57
69759587,SM-06,18/10/2012,2012,Oct,1,white,Clear,13.6,14,82,15,Autumn,No,Thursday,yes,14,0.0,14
69768174,SM-08,18/10/2012,2012,Oct,2,green,Clear,13.6,14,82,13,Autumn,No,Thursday,yes,13,1.0,14
69776114,SM-12,18/10/2012,2012,Oct,3,blue,Clear,12.7,13,88,15,Autumn,No,Thursday,yes,5,0.0,5
69785662,SM-11,18/10/2012,2012,Oct,4,purple,Clear,12.7,13,88,15,Autumn,No,Thursday,yes,5,0.0,5
69795326,SM-13,18/10/2012,2012,Oct,5,black,Clear,12.7,13,82,15,Autumn,No,Thursday,yes,41,1.0,42
69805335,SM-11,18/10/2012,2012,Oct,6,red,Clear,12.7,13,88,20,Autumn,No,Thursday,yes,150,3.0,153
69819281,SM-07,18/10/2012,2012,Oct,7,black,Clear,12.7,13,88,17,Autumn,No,Thursday,yes,488,20.0,508
69829648,SM-05,18/10/2012,2012,Oct,8,white,Clear,13.6,14,82,17,Autumn,No,Thursday,yes,803,31.0,834
69836494,SM-11,18/10/2012,2012,Oct,9,purple,Mist and Cloudy,15.5,16,77,11,Autumn,No,Thursday,yes,346,41.0,387
69849536,SM-08,18/10/2012,2012,Oct,10,white,Mist and Cloudy,16.4,17,68,15,Autumn,No,Thursday,yes,158,60.0,218
69853711,SM-07,18/10/2012,2012,Oct,11,white,Mist and Cloudy,18.3,19,56,15,Autumn,No,Thursday,yes,189,79.0,268
69868595,SM-12,18/10/2012,2012,Oct,12,red,Mist and Cloudy,20.2,25,53,17,Autumn,No,Thursday,yes,284,93.0,377
69877273,SM-06,18/10/2012,2012,Oct,13,red,Clear,21.1,25,53,24,Autumn,No,Thursday,yes,236,96.0,332
69887284,SM-07,18/10/2012,2012,Oct,14,black,Mist and Cloudy,21.1,25,50,20,Autumn,No,Thursday,yes,191,94.0,285
69899817,SM-01,18/10/2012,2012,Oct,15,white,Mist and Cloudy,20.2,24,60,13,Autumn,No,Thursday,yes,284,69.0,353
69904994,SM-11,18/10/2012,2012,Oct,16,blue,Clear,20.2,25,56,19,Autumn,No,Thursday,yes,356,94.0,450
69912678,SM-07,18/10/2012,2012,Oct,17,white,Mist and Cloudy,19.3,20,64,22,Autumn,No,Thursday,yes,788,102.0,890
69929414,SM-08,18/10/2012,2012,Oct,18,purple,Mist and Cloudy,18.3,19,64,22,Autumn,No,Thursday,yes,720,68.0,788
69931743,SM-04,18/10/2012,2012,Oct,19,white,Mist and Cloudy,18.3,19,68,20,Autumn,No,Thursday,yes,471,42.0,513
69941462,SM-01,18/10/2012,2012,Oct,20,grey,Mist and Cloudy,18.3,19,68,17,Autumn,No,Thursday,yes,348,39.0,387
69952568,SM-02,18/10/2012,2012,Oct,21,grey,Mist and Cloudy,17.4,18,77,13,Autumn,No,Thursday,yes,245,38.0,283
69962736,SM-14,18/10/2012,2012,Oct,22,black,Mist and Cloudy,17.4,18,83,13,Autumn,No,Thursday,yes,202,27.0,229
69978903,SM-10,18/10/2012,2012,Oct,23,grey,Mist and Cloudy,17.4,18,83,0,Autumn,No,Thursday,yes,111,6.0,117
69988002,SM-05,19/10/2012,2012,Oct,0,white,Mist and Cloudy,18.3,19,83,7,Autumn,No,Friday,yes,51,5.0,56
69999856,SM-10,19/10/2012,2012,Oct,1,white,Light Rain or Snow,17.4,18,88,0,Autumn,No,Friday,yes,12,4.0,16
70002356,SM-11,19/10/2012,2012,Oct,2,green,Mist and Cloudy,17.4,18,88,0,Autumn,No,Friday,yes,9,9999.0,10
70012014,SM-01,19/10/2012,2012,Oct,3,grey,Mist and Cloudy,18.3,19,83,0,Autumn,No,Friday,yes,5,0.0,5
70022054,SM-12,19/10/2012,2012,Oct,4,white,Mist and Cloudy,18.3,19,83,0,Autumn,No,Friday,yes,5,1.0,6
70032764,SM-09,19/10/2012,2012,Oct,5,grey,Mist and Cloudy,17.4,18,88,0,Autumn,No,Friday,yes,35,1.0,36
70047009,SM-09,19/10/2012,2012,Oct,6,yellow,Light Rain or Snow,17.4,18,94,11,Autumn,No,Friday,yes,126,5.0,131
70055458,SM-03,19/10/2012,2012,Oct,7,white,Light Rain or Snow,17.4,18,94,0,Autumn,No,Friday,yes,149,5.0,154
70061667,SM-12,19/10/2012,2012,Oct,8,grey,Mist and Cloudy,17.4,18,94,7,Autumn,No,Friday,yes,447,20.0,467
70074370,SM-01,19/10/2012,2012,Oct,9,blue,Mist and Cloudy,17.4,18,94,7,Autumn,No,Friday,yes,363,26.0,389
70086976,SM-09,19/10/2012,2012,Oct,10,grey,Mist and Cloudy,19.3,20,88,13,Autumn,No,Friday,yes,198,26.0,224
70092394,SM-05,19/10/2012,2012,Oct,11,black,Clear,20.2,21,83,13,Autumn,No,Friday,yes,211,41.0,252
70109290,SM-07,19/10/2012,2012,Oct,12,green,Clear,22.1,24,69,15,Autumn,No,Friday,yes,258,74.0,332
70115070,SM-06,19/10/2012,2012,Oct,13,green,Clear,21.1,23,73,15,Autumn,No,Friday,yes,288,87.0,375
70127982,SM-06,19/10/2012,2012,Oct,14,white,Clear,23.0,25,61,17,Autumn,No,Friday,yes,277,88.0,365
70139613,SM-13,19/10/2012,2012,Oct,15,red,Clear,22.1,24,65,20,Autumn,No,Friday,yes,302,93.0,395
70146599,SM-01,19/10/2012,2012,Oct,16,blue,Light Rain or Snow,21.1,24,69,24,Autumn,No,Friday,yes,434,131.0,565
70154650,SM-06,19/10/2012,2012,Oct,17,white,Light Rain or Snow,21.1,24,69,24,Autumn,No,Friday,yes,377,5000.0,425
70164620,SM-02,19/10/2012,2012,Oct,18,green,Clear,18.3,19,83,7,Autumn,No,Friday,yes,212,21.0,233
70174190,SM-04,19/10/2012,2012,Oct,19,black,Clear,17.4,18,88,11,Autumn,No,Friday,yes,213,19.0,232
70189789,SM-09,19/10/2012,2012,Oct,20,green,Clear,16.4,17,77,13,Autumn,No,Friday,yes,216,13.0,229
70191391,SM-04,19/10/2012,2012,Oct,21,yellow,Clear,15.5,16,77,0,Autumn,No,Friday,yes,189,17.0,206
70202075,SM-07,19/10/2012,2012,Oct,22,green,Clear,15.5,16,77,6,Autumn,No,Friday,yes,176,14.0,190
70213650,SM-03,19/10/2012,2012,Oct,23,blue,Clear,13.6,14,88,7,Autumn,No,Friday,yes,118,13.0,131
70223384,SM-02,20/10/2012,2012,Oct,0,blue,Clear,13.6,14,82,9,Autumn,No,Saturday,No,110,13.0,123
70231809,SM-09,20/10/2012,2012,Oct,1,white,Clear,13.6,14,72,9,Autumn,No,Saturday,No,93,2.0,95
70249047,SM-02,20/10/2012,2012,Oct,2,red,Clear,12.7,13,77,7,Autumn,No,Saturday,No,69,9.0,78
70256501,SM-07,20/10/2012,2012,Oct,3,white,Clear,11.7,12,77,9,Autumn,No,Saturday,No,27,2.0,29
70267895,SM-12,20/10/2012,2012,Oct,4,purple,Clear,12.7,13,72,0,Autumn,No,Saturday,No,9,9.0,18
70272159,SM-10,20/10/2012,2012,Oct,5,,Clear,10.8,11,82,0,Autumn,No,Saturday,No,7,6.0,13
70288574,SM-06,20/10/2012,2012,Oct,6,white,Clear,11.7,12,71,0,Autumn,No,Saturday,No,26,5.0,31
70292531,SM-08,20/10/2012,2012,Oct,7,purple,Clear,10.8,11,82,0,Autumn,No,Saturday,No,59,6.0,65
70306481,SM-10,20/10/2012,2012,Oct,8,yellow,Clear,13.6,14,67,9,Autumn,No,Saturday,No,164,29.0,193
70318548,SM-03,20/10/2012,2012,Oct,9,,Clear,15.5,16,59,9,Autumn,No,Saturday,No,257,106.0,363
70325976,SM-07,20/10/2012,2012,Oct,10,purple,Clear,16.4,17,52,9,Autumn,No,Saturday,No,312,111.0,423
70336695,SM-12,20/10/2012,2012,Oct,11,white,Clear,17.4,18,52,15,Autumn,No,Saturday,No,408,204.0,612
70349445,SM-12,20/10/2012,2012,Oct,12,red,Clear,18.3,19,46,7,Autumn,No,Saturday,No,436,267.0,703
70354548,SM-06,20/10/2012,2012,Oct,13,purple,Clear,18.3,19,43,11,Autumn,No,Saturday,No,441,273.0,714
70367163,SM-09,20/10/2012,2012,Oct,14,white,Clear,18.3,19,40,0,Autumn,No,Saturday,No,376,335.0,711
70377671,SM-10,20/10/2012,2012,Oct,15,purple,Clear,18.3,19,43,0,Autumn,No,Saturday,No,403,308.0,711
70386264,SM-05,20/10/2012,2012,Oct,16,grey,Clear,17.4,18,42,19,Autumn,No,Saturday,No,366,325.0,691
70392231,SM-10,20/10/2012,2012,Oct,17,yellow,Clear,17.4,18,37,15,Autumn,No,Saturday,No,384,347.0,731
70403423,SM-13,20/10/2012,2012,Oct,18,green,Clear,16.4,17,39,15,Autumn,No,Saturday,No,356,165.0,521
70419071,SM-10,20/10/2012,2012,Oct,19,,Clear,15.5,16,45,9,Autumn,No,Saturday,No,268,77.0,345
70425261,SM-06,20/10/2012,2012,Oct,20,yellow,Clear,15.5,16,39,15,Autumn,No,Saturday,No,198,61.0,259
70433908,SM-02,20/10/2012,2012,Oct,21,yellow,Clear,13.6,14,47,15,Autumn,No,Saturday,No,224,72.0,296
70445712,SM-13,20/10/2012,2012,Oct,22,black,Clear,12.7,13,51,7,Autumn,No,Saturday,No,155,47.0,202
70457755,SM-11,20/10/2012,2012,Oct,23,white,Clear,11.7,12,58,0,Autumn,No,Saturday,No,136,27.0,163
70464883,SM-14,21/10/2012,2012,Oct,0,yellow,Clear,12.7,13,54,11,Autumn,No,Sunday,No,119,35.0,154
70474515,SM-12,21/10/2012,2012,Oct,1,yellow,Clear,11.7,12,58,15,Autumn,No,Sunday,No,97,20.0,117
70484403,SM-07,21/10/2012,2012,Oct,2,red,Clear,10.8,11,62,11,Autumn,No,Sunday,No,88,44.0,132
70495598,SM-03,21/10/2012,2012,Oct,3,grey,Clear,9.9,10,66,6,Autumn,No,Sunday,No,29,12.0,41
70506008,SM-03,21/10/2012,2012,Oct,4,green,Clear,8.9,7,71,11,Autumn,No,Sunday,No,13,8.0,21
70517222,SM-10,21/10/2012,2012,Oct,5,black,Clear,9.9,10,66,6,Autumn,No,Sunday,No,4,6.0,10
70525009,SM-05,21/10/2012,2012,Oct,6,white,Clear,10.8,11,62,0,Autumn,No,Sunday,No,18,8.0,26
70533735,SM-02,21/10/2012,2012,Oct,7,green,Clear,10.8,11,62,0,Autumn,No,Sunday,No,43,13.0,56
70545491,SM-08,21/10/2012,2012,Oct,8,black,Clear,11.7,12,67,0,Autumn,No,Sunday,No,104,39.0,143
70559593,SM-09,21/10/2012,2012,Oct,9,white,Clear,13.6,14,55,11,Autumn,No,Sunday,No,192,77.0,269
70561974,SM-11,21/10/2012,2012,Oct,10,grey,Clear,15.5,16,48,20,Autumn,No,Sunday,No,276,167.0,443
70571223,SM-04,21/10/2012,2012,Oct,11,green,Clear,16.4,17,44,22,Autumn,No,Sunday,No,356,191.0,547
70585613,SM-12,21/10/2012,2012,Oct,12,black,Clear,17.4,18,39,22,Autumn,No,Sunday,No,439,236.0,675
70597777,SM-13,21/10/2012,2012,Oct,13,blue,Clear,18.3,19,37,17,Autumn,No,Sunday,No,383,243.0,626
70609427,SM-07,21/10/2012,2012,Oct,14,white,Clear,18.3,19,35,13,Autumn,No,Sunday,No,405,235.0,640
70615211,SM-03,21/10/2012,2012,Oct,15,grey,Clear,18.3,19,35,22,Autumn,No,Sunday,No,383,240.0,623
70621225,SM-08,21/10/2012,2012,Oct,16,blue,Clear,17.4,18,37,15,Autumn,No,Sunday,No,409,182.0,591
70639183,SM-05,21/10/2012,2012,Oct,17,grey,Clear,16.4,17,39,17,Autumn,No,Sunday,No,338,153.0,491
70645277,SM-11,21/10/2012,2012,Oct,18,green,Clear,16.4,17,39,13,Autumn,No,Sunday,No,342,71.0,413
70652341,SM-09,21/10/2012,2012,Oct,19,green,Clear,15.5,16,42,11,Autumn,No,Sunday,No,216,50.0,266
70665036,SM-07,21/10/2012,2012,Oct,20,black,Clear,14.6,15,44,13,Autumn,No,Sunday,No,160,35.0,195
70679401,SM-08,21/10/2012,2012,Oct,21,blue,Clear,11.7,12,54,11,Autumn,No,Sunday,No,124,42.0,166
70684727,SM-14,21/10/2012,2012,Oct,22,red,Clear,11.7,12,54,0,Autumn,No,Sunday,No,95,18.0,113
70694928,SM-05,21/10/2012,2012,Oct,23,grey,Clear,12.7,13,54,0,Autumn,No,Sunday,No,59,7.0,66
70703803,SM-07,22/10/2012,2012,Oct,0,red,Clear,10.8,11,62,0,Autumn,No,Monday,yes,28,3.0,31
70717558,SM-08,22/10/2012,2012,Oct,1,grey,Clear,10.8,11,71,0,Autumn,No,Monday,yes,11,0.0,11
70721393,SM-06,22/10/2012,2012,Oct,2,white,Clear,9.9,10,71,0,Autumn,No,Monday,yes,4,1.0,5
70737839,SM-12,22/10/2012,2012,Oct,3,blue,Clear,10.8,11,62,0,Autumn,No,Monday,yes,5,1.0,6
70749795,SM-07,22/10/2012,2012,Oct,4,red,Clear,9.9,10,66,0,Autumn,No,Monday,yes,6,1.0,7
70751581,SM-13,22/10/2012,2012,Oct,5,red,Clear,9.9,10,76,6,Autumn,No,Monday,yes,44,2.0,46
70761132,SM-03,22/10/2012,2012,Oct,6,purple,Clear,8.9,8,76,6,Autumn,No,Monday,yes,140,4.0,144
70773838,SM-03,22/10/2012,2012,Oct,7,blue,Clear,9.9,10,66,6,Autumn,No,Monday,yes,437,15.0,452
70784385,SM-14,22/10/2012,2012,Oct,8,grey,Clear,12.7,13,67,0,Autumn,No,Monday,yes,696,32.0,728
70794770,SM-02,22/10/2012,2012,Oct,9,white,Clear,13.6,14,63,6,Autumn,No,Monday,yes,335,25.0,360
70803268,SM-04,22/10/2012,2012,Oct,10,,Clear,15.5,16,55,0,Autumn,No,Monday,yes,161,51.0,212
70811975,SM-02,22/10/2012,2012,Oct,11,yellow,Clear,18.3,19,37,11,Autumn,No,Monday,yes,148,63.0,211
70828605,SM-04,22/10/2012,2012,Oct,12,grey,Clear,19.3,20,35,0,Autumn,No,Monday,yes,231,52.0,283
70838213,SM-05,22/10/2012,2012,Oct,13,black,Clear,21.1,25,29,11,Autumn,No,Monday,yes,227,88.0,315
70843835,SM-05,22/10/2012,2012,Oct,14,grey,Clear,21.1,24,27,13,Autumn,No,Monday,yes,209,73.0,282
70853738,SM-10,22/10/2012,2012,Oct,15,green,Clear,22.1,25,29,11,Autumn,No,Monday,yes,222,74.0,296
70865134,SM-13,22/10/2012,2012,Oct,16,white,Clear,21.1,25,33,11,Autumn,No,Monday,yes,444,80.0,524
70877833,SM-09,22/10/2012,2012,Oct,17,yellow,Clear,21.1,25,33,7,Autumn,No,Monday,yes,838,84.0,922
70889353,SM-05,22/10/2012,2012,Oct,18,grey,Clear,17.4,18,64,7,Autumn,No,Monday,yes,726,60.0,786
70892909,SM-02,22/10/2012,2012,Oct,19,red,Clear,16.4,17,52,7,Autumn,No,Monday,yes,478,36.0,514
70902963,SM-14,22/10/2012,2012,Oct,20,red,Clear,15.5,16,59,7,Autumn,No,Monday,yes,382,21.0,403
70916153,SM-08,22/10/2012,2012,Oct,21,red,Clear,14.6,15,67,6,Autumn,No,Monday,yes,155,19.0,174
70921966,SM-03,22/10/2012,2012,Oct,22,blue,Clear,13.6,14,82,9,Autumn,No,Monday,yes,158,25.0,183
70931889,SM-04,22/10/2012,2012,Oct,23,yellow,Clear,13.6,14,82,7,Autumn,No,Monday,yes,143,20.0,163
70944061,SM-10,23/10/2012,2012,Oct,0,red,Clear,13.6,14,88,11,Autumn,No,Tuesday,yes,32,5.0,37
70957461,SM-14,23/10/2012,2012,Oct,1,blue,Clear,13.6,14,77,11,Autumn,No,Tuesday,yes,16,1.0,17
70967166,SM-14,23/10/2012,2012,Oct,2,blue,Clear,12.7,13,88,9,Autumn,No,Tuesday,yes,6,1.0,7
70977967,SM-03,23/10/2012,2012,Oct,3,green,Clear,12.7,13,77,9,Autumn,No,Tuesday,yes,1,0.0,1
70989101,SM-09,23/10/2012,2012,Oct,4,red,Clear,11.7,12,77,7,Autumn,No,Tuesday,yes,6,1.0,7
70998379,SM-03,23/10/2012,2012,Oct,5,yellow,Clear,12.7,13,77,6,Autumn,No,Tuesday,yes,49,1.0,50
71008280,SM-01,23/10/2012,2012,Oct,6,black,Clear,10.8,11,82,6,Autumn,No,Tuesday,yes,152,6.0,158
71012067,SM-14,23/10/2012,2012,Oct,7,white,Mist and Cloudy,12.7,13,77,7,Autumn,No,Tuesday,yes,519,12.0,531
71025223,SM-09,23/10/2012,2012,Oct,8,white,Mist and Cloudy,13.6,14,72,6,Autumn,No,Tuesday,yes,733,28.0,761
71035607,SM-04,23/10/2012,2012,Oct,9,purple,Mist and Cloudy,15.5,16,72,7,Autumn,No,Tuesday,yes,305,29.0,334
71044985,SM-06,23/10/2012,2012,Oct,10,green,Clear,17.4,18,60,0,Autumn,No,Tuesday,yes,171,50.0,221
71054179,SM-08,23/10/2012,2012,Oct,11,blue,Clear,20.2,25,53,0,Autumn,No,Tuesday,yes,201,52.0,253
71065538,SM-02,23/10/2012,2012,Oct,12,black,Mist and Cloudy,21.1,25,46,6,Autumn,No,Tuesday,yes,298,80.0,378
71073362,SM-10,23/10/2012,2012,Oct,13,green,Mist and Cloudy,22.1,25,44,0,Autumn,No,Tuesday,yes,244,59.0,303
71083224,SM-10,23/10/2012,2012,Oct,14,blue,Clear,24.0,26,41,11,Autumn,No,Tuesday,yes,229,67.0,296
71097371,SM-11,23/10/2012,2012,Oct,15,black,Clear,24.0,26,41,15,Autumn,No,Tuesday,yes,270,76.0,346
71102726,SM-10,23/10/2012,2012,Oct,16,yellow,Clear,24.0,26,44,6,Autumn,No,Tuesday,yes,433,108.0,541
71116791,SM-09,23/10/2012,2012,Oct,17,blue,Clear,24.0,26,41,0,Autumn,No,Tuesday,yes,871,67.0,938
71129073,SM-13,23/10/2012,2012,Oct,18,red,Clear,21.1,25,53,6,Autumn,No,Tuesday,yes,762,64.0,826
71139458,SM-12,23/10/2012,2012,Oct,19,,Clear,21.1,25,57,6,Autumn,No,Tuesday,yes,457,25.0,482
71148013,SM-01,23/10/2012,2012,Oct,20,green,Clear,19.3,20,64,9,Autumn,No,Tuesday,yes,334,45.0,379
71151837,SM-03,23/10/2012,2012,Oct,21,red,Clear,18.3,19,68,0,Autumn,No,Tuesday,yes,260,35.0,295
71165584,SM-10,23/10/2012,2012,Oct,22,black,Clear,18.3,19,68,7,Autumn,No,Tuesday,yes,174,20.0,194
71171686,SM-07,23/10/2012,2012,Oct,23,yellow,Clear,17.4,18,73,7,Autumn,No,Tuesday,yes,102,9.0,111
71181356,SM-13,24/10/2012,2012,Oct,0,blue,Clear,17.4,18,73,6,Autumn,No,Wednesday,yes,39,7.0,46
71195647,SM-12,24/10/2012,2012,Oct,1,yellow,Clear,17.4,18,68,0,Autumn,No,Wednesday,yes,23,4.0,27
71205418,SM-07,24/10/2012,2012,Oct,2,red,Clear,17.4,18,68,0,Autumn,No,Wednesday,yes,6,0.0,6
71217642,SM-01,24/10/2012,2012,Oct,3,black,Clear,15.5,16,77,6,Autumn,No,Wednesday,yes,4,0.0,4
71224391,SM-08,24/10/2012,2012,Oct,4,yellow,Clear,15.5,16,77,6,Autumn,No,Wednesday,yes,5,1.0,6
71235357,SM-11,24/10/2012,2012,Oct,5,,Clear,15.5,16,82,0,Autumn,No,Wednesday,yes,52,1.0,53
71245879,SM-07,24/10/2012,2012,Oct,6,white,Clear,14.6,15,82,7,Autumn,No,Wednesday,yes,162,11.0,173
71256319,SM-05,24/10/2012,2012,Oct,7,grey,Clear,15.5,16,88,6,Autumn,No,Wednesday,yes,506,20.0,526
71263739,SM-05,24/10/2012,2012,Oct,8,black,Mist and Cloudy,16.4,17,83,7,Autumn,No,Wednesday,yes,777,24.0,801
71275784,SM-03,24/10/2012,2012,Oct,9,blue,Mist and Cloudy,16.4,17,77,6,Autumn,No,Wednesday,yes,349,24.0,373
71281877,SM-04,24/10/2012,2012,Oct,10,red,Mist and Cloudy,17.4,18,73,0,Autumn,No,Wednesday,yes,142,29.0,171
71293870,SM-09,24/10/2012,2012,Oct,11,red,Clear,19.3,20,64,0,Autumn,No,Wednesday,yes,189,47.0,236
71301292,SM-07,24/10/2012,2012,Oct,12,purple,Clear,21.1,24,61,6,Autumn,No,Wednesday,yes,268,48.0,316
71319728,SM-12,24/10/2012,2012,Oct,13,green,Clear,23.0,25,54,0,Autumn,No,Wednesday,yes,241,65.0,306
71323686,SM-02,24/10/2012,2012,Oct,14,grey,Clear,26.8,27,30,17,Autumn,No,Wednesday,yes,237,64.0,301
