Segment_ID,Road_Segment_Name,Road_Type,Intersection,Speed_Sign,Traffic_Light,Liquor_Licenses,Supermarket,Primary_School,Secondary_School,Commercial_Area,Industrial_Area,Residential_Area,Parkland_Area,Primary_Production_Area,Dwelling_Sep_House,Dwelling_Semid_Tce,Dwelling_Flat_Unit_Apart,SEIFA,Age_Less_Than_15yrs,Age_15_24yrs,Age_25_44yrs,Age_45_64yrs,Age_65yrs_Over,Couple_No_Children,Couple_With_Children,Single_Parent,No_Car,Cars_One,Cars_Two_Over,Zone_Type
12014,BALFOURS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1047,0.212,0.105,0.188,0.379,0.117,0.495,0.495,0.081,0,0.121,0.853,Standard Zone
19696,MOUNT DORAN-EGERTON-ANDERSONS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.837,0.163,1,0,0,938,0.222,0.052,0.182,0.331,0.214,0.419,0.355,0.129,0,0.171,0.796,Standard Zone
12850,STAFF ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001,0.161,0.126,0.199,0.367,0.147,0.479,0.417,0.111,0.016,0.14,0.817,Standard Zone
15492,WESTERN FREEWAY,FREEWAY,non-Intersection,0,0,0,0,0,0,,,,,0.885,1,0,0,1032,0.18,0.127,0.199,0.342,0.152,0.49,0.415,0.102,0,0.174,0.802,Standard Zone
3960,BLUESTONE SCHOOL ROAD,ROAD,Intersection,0,0,0,0,0,0,0,0,0.736,0,0.264,1,0,0,1052,0.163,0.125,0.18,0.361,0.172,0.429,0.571,0.107,0,0.162,0.797,Red Zone
15026,WALLACE STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.967,0,0.014,0.93,,0.047,894,0.239,0.11,0.237,0.281,0.134,0.319,0.479,0.298,0.024,0.325,0.619,Standard Zone
2298,BALLAN-MEREDITH ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.674,0,0.326,0.93,,0.047,894,0.239,0.11,0.237,0.281,0.134,0.319,0.479,0.298,0.024,0.325,0.619,Standard Zone
7842,RIDGWAY ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0.093,0,0.074,0.01,0.824,1,0,0,978,0.183,0.062,0.154,0.398,0.203,0.458,0.333,0.069,0.03,0.22,0.7,Standard Zone
17762,CHURCH STREET,STREET,Intersection,0,0,1,0,0,0,0.36,0,0.64,0,0,0.896,0.039,0.065,855,0.167,0.138,0.243,0.252,0.2,0.411,0.357,0.125,0.052,0.364,0.584,Red Zone
4730,STRATHMORE DRIVE,DRIVE,non-Intersection,0,0,1,0,0,0,0,0,1,0,0,0.987,0.013,0,1097,0.241,0.094,0.327,0.251,0.088,0.307,0.519,0.148,0,0.216,0.77,Standard Zone
4782,GREAT OCEAN ROAD,ROAD,non-Intersection,1,0,1,0,0,0,0,0,0.073,0,0.927,0.984,0,,1099,0.207,0.101,0.188,0.344,0.159,0.387,0.515,0.098,0,0.129,0.851,Standard Zone
6988,RHYLL-NEWHAVEN ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0.366,0,0.634,1,0,0,1048,0.122,0.103,0.16,0.365,0.25,0.61,0.342,0,0,0.231,0.769,Standard Zone
10140,DOCTORS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.218,0.782,0,1,0,0,1010,0.267,0.131,0.204,0.337,0.061,0.368,0.53,0.034,0,0.143,0.812,Standard Zone
11556,DELPRETES ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,,,,,0.969,0,,938,0.145,0.072,0.163,0.404,0.217,0.5,0.372,0.077,0.067,0.215,0.696,Standard Zone
9098,SPARGO CREEK ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1006,0.155,0.173,0.129,0.31,0.233,0.469,0.354,0.125,0,0.203,0.772,Standard Zone
6794,LYNCHE ROAD,ROAD,Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,929,0.151,0.11,0.146,0.381,0.212,0.454,0.395,0.101,0.019,0.188,0.719,Red Zone
16150,RICHARDS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.587,1,0,0,1025,0.175,0.099,0.222,0.326,0.178,0.441,0.514,0.099,0,0.143,0.827,Standard Zone
19302,SHAMUS DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1040,0.192,0.156,0.177,0.333,0.141,0.391,0.533,0.065,0,0.122,0.879,Standard Zone
16690,PRINCES FREEWAY,FREEWAY,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1012,0.165,0.138,0.193,0.395,0.11,0.429,0.4,0.129,0.038,0.163,0.763,Red Zone
13000,DAVEY STREET,STREET,Intersection,0,0,0,0,0,0,0,0,1,0,0,0.873,0.05,0.077,918,0.17,0.119,0.252,0.28,0.179,0.453,0.308,0.214,0.15,0.344,0.467,Standard Zone
4760,DUFFIELDS ROAD,ROAD,non-Intersection,0,0,2,0,0,0,0,0,0.66,0.34,0,0.9,0.1,0,1050,0.205,0.112,0.289,0.284,0.11,0.402,0.509,0.071,0,0.361,0.64,Standard Zone
10652,LINTON-PIGGOREET ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0.592,0,0.408,1,0,0,891,0.142,0.09,0.209,0.328,0.23,0.483,0.254,0.149,0.036,0.308,0.604,Standard Zone
10466,FRASER STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,891,0.142,0.09,0.209,0.328,0.23,0.483,0.254,0.149,0.036,0.308,0.604,Standard Zone
342,MARTIN STREET,STREET,non-Intersection,0,0,0,0,0,0,0.009,0,0.704,0.287,0,1,0,0,998,0.168,0.063,0.286,0.322,0.161,0.455,0.364,0.227,0.055,0.373,0.546,Standard Zone
4430,GEELONG ROAD,ROAD,Intersection,0,0,2,0,0,0,0,0.114,0.886,0,0,0.728,0.247,0,1024,0.107,0.11,0.252,0.271,0.26,0.495,0.387,0.118,0.088,0.4,0.471,Red Zone
14866,BUNGAREE-CRESWICK ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1025,0.175,0.099,0.222,0.326,0.178,0.441,0.514,0.099,0,0.143,0.827,Red Zone
20036,SALEYARD ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.684,0,0.317,0.982,0.018,0,980,0.206,0.101,0.266,0.282,0.145,0.391,0.461,0.133,0.031,0.267,0.702,Standard Zone
15590,BARWON PARK ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.009,0,0.991,0.978,0,,1044,0.206,0.108,0.214,0.289,0.183,0.519,0.414,0.115,0,0.174,0.826,Standard Zone
9540,NINTINGBOOL ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,0,0.876,0,0,1,0,0,1007,0.214,0.122,0.25,0.315,0.099,0.363,0.473,0.13,0.018,0.083,0.84,Standard Zone
5034,KALLAY DRIVE,DRIVE,Intersection,0,0,0,0,0,0,0,0,0.786,0.215,0,1,0,0,805,0.199,0.086,0.248,0.274,0.194,0.454,0.244,0.267,0.025,0.541,0.403,Red Zone
302,GREENDALE-TRENTHAM ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,0,0.473,0.405,0,1,0,0,1042,0.145,0.131,0.209,0.348,0.167,0.457,0.424,0.054,0,0.122,0.852,Standard Zone
1686,SUCKLINGS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,,,,0,,,,,,0,0,0,0,0,0,Standard Zone
14248,HAZELDEAN ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1036,0.208,0.083,0.235,0.34,0.135,0.438,0.448,0.095,0,0.126,0.837,Standard Zone
7326,PHILLIP ISLAND ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,929,0.151,0.11,0.146,0.381,0.212,0.454,0.395,0.101,0.019,0.188,0.719,Standard Zone
16512,OLD TELEGRAPH ROAD E,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.65,0.967,0.033,0,1002,0.151,0.124,0.187,0.377,0.163,0.479,0.372,0.128,0,0.153,0.847,Standard Zone
14304,PETERS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1036,0.208,0.083,0.235,0.34,0.135,0.438,0.448,0.095,0,0.126,0.837,Standard Zone
12664,DARNUM STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.681,0.057,0.262,898,0.118,0.046,0.114,0.2,0.522,0.524,0.321,0.191,0.064,0.504,0.397,Standard Zone
20076,BASIN ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.093,0.907,1,0,0,969,0.174,0.132,0.272,0.296,0.125,0.39,0.416,0.065,0,0.229,0.724,Standard Zone
4492,ROCKLEA DRIVE,DRIVE,non-Intersection,0,0,1,0,0,0,0,0,1,0,0,0.964,0.037,0,1012,0.158,0.105,0.276,0.268,0.192,0.379,0.388,0.194,0.055,0.336,0.582,Standard Zone
4452,WOOD ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,1,0,0,0.984,0,,1099,0.207,0.101,0.188,0.344,0.159,0.387,0.515,0.098,0,0.129,0.851,Standard Zone
7356,BASS HIGHWAY,HIGHWAY,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,929,0.151,0.11,0.146,0.381,0.212,0.454,0.395,0.101,0.019,0.188,0.719,Red Zone
6270,ALOHA DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1003,0.138,0.067,0.16,0.332,0.303,0.567,0.269,0.173,0.029,0.254,0.688,Standard Zone
2926,DILLON ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.976,0,0.024,1008,0.24,0.148,0.188,0.311,0.113,0.31,0.491,0.129,0,0.105,0.836,Standard Zone
16296,JUBILEE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,0.114,0.79,1,0,0,915,0.157,0.126,0.233,0.332,0.153,0.54,0.342,0.171,0.04,0.24,0.64,Standard Zone
12136,MOE-WILLOW GROVE ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,979,0.196,0.116,0.183,0.29,0.214,0.571,0.464,0,0,0.156,0.844,Standard Zone
6774,MILNE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.976,0,,1039,0.196,0.083,0.142,0.342,0.238,0.556,0.365,0.056,0,0.128,0.829,Standard Zone
18078,WINDLE STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.086,0,0.915,1,0,0,1028,0.14,0.108,0.188,0.384,0.18,0.443,0.486,0.057,0,0.174,0.794,Standard Zone
18526,BYRNE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1017,0.191,0.08,0.206,0.338,0.186,0.461,0.426,0.044,0.022,0.125,0.831,Standard Zone
11428,TANJIL BREN ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,1,0,0,0,0,0.667,0.333,Standard Zone
7420,SURFERS DRIVE,DRIVE,non-Intersection,0,0,1,0,0,0,0,0,0.969,0.031,0,0.972,0.028,0,988,0.24,0.089,0.286,0.271,0.114,0.375,0.457,0.164,0.015,0.365,0.61,Standard Zone
764,DIGGERS REST-COIMADAI ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,0,0.036,0.732,1,0,0,1058,0.198,0.129,0.2,0.301,0.172,0.419,0.543,0.048,0,0.092,0.875,Standard Zone
14804,HOPWOOD STREET,STREET,non-Intersection,0,0,0,0,0,0,,0,0.769,0,0,0.975,0,,986,0.2,0.122,0.226,0.317,0.135,0.411,0.411,0.169,0.019,0.204,0.739,Standard Zone
4182,COOMBES ROAD,ROAD,Intersection,0,0,0,0,0,0,0,0,0.852,0.148,0,0.978,0.011,0,1102,0.292,0.085,0.351,0.206,0.067,0.319,0.6,0.072,0.011,0.162,0.801,Red Zone
17656,COUNTY DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.941,0.027,0.033,981,0.204,0.098,0.244,0.236,0.218,0.472,0.366,0.167,0.024,0.357,0.58,Standard Zone
9564,STEPHEN STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.972,0,0,1,0,0,981,0.185,0.127,0.188,0.344,0.156,0.483,0.408,0.108,0,0.196,0.804,Standard Zone
18536,BYRNE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.483,0.517,1,0,0,1017,0.191,0.08,0.206,0.338,0.186,0.461,0.426,0.044,0.022,0.125,0.831,Standard Zone
8544,EDGAR STREET,STREET,Intersection,1,0,1,0,1,0,,0,0.62,0.26,0,0.849,0.151,0,891,0.179,0.078,0.234,0.254,0.254,0.402,0.359,0.228,0.128,0.421,0.366,Standard Zone
4806,GREAT OCEAN ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,0.984,0,,1099,0.207,0.101,0.188,0.344,0.159,0.387,0.515,0.098,0,0.129,0.851,Standard Zone
11924,RIVER CONNECTION ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1047,0.212,0.105,0.188,0.379,0.117,0.495,0.495,0.081,0,0.121,0.853,Standard Zone
6596,BANOOL ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.872,0.128,0,1,0,0,1086,0.107,0.124,0.144,0.373,0.251,0.5,0.344,0.104,0,0.312,0.688,Standard Zone
17924,PIER ROAD,ROAD,Intersection,0,1,2,0,0,0,0,0,1,0,0,0.971,0,0.029,858,0.111,0.077,0.145,0.26,0.409,0.55,0.183,0.183,0.059,0.416,0.485,Red Zone
15248,BURKE STREET,STREET,non-Intersection,0,0,0,0,1,1,,,0.517,0,0,0.977,0,0.023,1024,0.222,0.127,0.227,0.28,0.144,0.374,0.488,0.128,0.023,0.261,0.682,Standard Zone
17436,REDWOOD DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.977,0,0.023,0.982,0.018,0,977,0.172,0.086,0.168,0.304,0.27,0.529,0.361,0.131,0.052,0.362,0.539,Standard Zone
9218,MCIVOR ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.381,0,0.619,0.974,0,0.026,997,0.176,0.126,0.187,0.338,0.173,0.344,0.438,0.156,0,0.164,0.812,Standard Zone
14448,HAMILTON STREET,STREET,non-Intersection,0,0,0,0,1,0,0,0,0.802,0,0.116,0.983,0,,972,0.196,0.126,0.217,0.285,0.177,0.497,0.39,0.142,0.041,0.194,0.729,Standard Zone
6474,BOAT CREEK ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.843,0.157,0,1,0,0,1015,0.125,0.043,0.128,0.345,0.359,0.595,0.329,0.038,0,0.449,0.517,Standard Zone
666,OLD WESTERN HIGHWAY,HIGHWAY,Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1042,0.145,0.131,0.209,0.348,0.167,0.457,0.424,0.054,0,0.122,0.852,Standard Zone
1038,GISBORNE ROAD,ROAD,non-Intersection,0,0,2,0,0,0,0,0,0.981,0.019,0,0.699,0.301,0,853,0.212,0.144,0.293,0.276,0.075,0.286,0.388,0.357,0.074,0.43,0.456,Standard Zone
3984,SURF COAST HIGHWAY,HIGHWAY,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1099,0.169,0.139,0.195,0.337,0.16,0.35,0.521,0.051,0,0.049,0.927,Standard Zone
1268,CROOK STREET,STREET,non-Intersection,0,0,2,0,0,0,0.048,0,0.731,0,0.221,0.796,0.127,0.077,936,0.168,0.078,0.187,0.228,0.339,0.433,0.339,0.181,0.11,0.473,0.362,Standard Zone
13114,STEWARD STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.84,0.16,0,0.839,0.132,0.015,828,0.165,0.132,0.202,0.289,0.212,0.365,0.278,0.296,0.138,0.503,0.301,Standard Zone
1906,AUSTINS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,944,0.189,0.111,0.194,0.311,0.194,0.402,0.435,0.207,0,0.225,0.733,Standard Zone
14904,MOE-RAWSON ROAD,ROAD,non-Intersection,1,0,0,0,0,0,,,0.102,0.394,0,0.969,0,,938,0.145,0.072,0.163,0.404,0.217,0.5,0.372,0.077,0.067,0.215,0.696,Standard Zone
4302,SURF COAST HIGHWAY,HIGHWAY,Intersection,0,1,0,0,0,0,0,0,0.738,0.262,0,0.854,0.126,0.02,1041,0.201,0.107,0.286,0.266,0.14,0.358,0.412,0.149,0.043,0.362,0.575,Standard Zone
9212,BUTTER FACTORY ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.974,0,0.026,997,0.176,0.126,0.187,0.338,0.173,0.344,0.438,0.156,0,0.164,0.812,Standard Zone
8054,TURNER STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.992,0.008,0,1,0,0,891,0.229,0.096,0.2,0.267,0.208,0.355,0.399,0.203,0.046,0.404,0.485,Standard Zone
12564,WALKER DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.982,0,0,0.681,0.057,0.262,898,0.118,0.046,0.114,0.2,0.522,0.524,0.321,0.191,0.064,0.504,0.397,Standard Zone
18228,CROSS STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.906,0.047,0.047,957,0.193,0.13,0.267,0.252,0.158,0.406,0.394,0.206,0.039,0.361,0.573,Standard Zone
19798,KEARCES ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1019,0.203,0.068,0.192,0.387,0.149,0.426,0.409,0.157,0,0.119,0.828,Standard Zone
17568,KILCUNDA RIDGE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.987,0,0.013,0.952,0.027,0,986,0.157,0.07,0.245,0.295,0.233,0.558,0.368,0.126,0.035,0.375,0.569,Standard Zone
14628,LAY STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.643,0.178,0.179,1,0,0,947,0.217,0.112,0.234,0.269,0.168,0.394,0.465,0.142,0.036,0.38,0.548,Standard Zone
14718,COWIE STREET,STREET,non-Intersection,0,0,2,0,0,0,0.153,0,0.734,0.113,0,0.841,0.129,0.03,896,0.173,0.098,0.208,0.286,0.236,0.388,0.3,0.25,0.054,0.485,0.392,Standard Zone
3706,WITCOMBE STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.95,0.05,0,1,0,0,903,0.145,0.097,0.208,0.339,0.211,0.503,0.289,0.201,0.021,0.324,0.593,Standard Zone
4796,DELVIEW DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.824,0.176,0,0.979,0.021,0,1099,0.272,0.118,0.261,0.272,0.078,0.336,0.615,0.025,0.02,0.264,0.649,Standard Zone
5854,STEELE STREET,STREET,Intersection,0,0,1,0,0,0,0,0,1,0,0,0.551,0.239,0.21,960,0.102,0.07,0.144,0.34,0.344,0.487,0.25,0.211,0.082,0.533,0.348,Red Zone
8598,WILLIAMS STREET,STREET,Intersection,0,0,12,0,0,0,0.303,0,0.673,0.025,0,0.686,0.264,0.025,1030,0.118,0.045,0.169,0.269,0.399,0.68,0.282,0.128,0.1,0.412,0.471,Red Zone
7938,KORUMBURRA-WONTHAGGI ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1015,0.25,0.097,0.235,0.267,0.151,0.349,0.481,0.16,0,0.13,0.87,Standard Zone
13350,MASON STREET,STREET,Intersection,0,1,3,1,0,0,0.841,0,0.159,0,0,0.759,0.09,0.115,984,0.145,0.092,0.192,0.289,0.282,0.433,0.346,0.164,0.115,0.416,0.428,Red Zone
1880,NORTH LOCH ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,1,0,0,943,0.097,0.093,0.157,0.335,0.319,0.591,0.242,0.046,0,0.301,0.602,Standard Zone
16806,TOORONGO TANJIL LINK ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,1,0,0,0,0,0.667,0.333,Standard Zone
17182,BERESFORD DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.438,0.562,0,0.972,0.028,0,988,0.24,0.089,0.286,0.271,0.114,0.375,0.457,0.164,0.015,0.365,0.61,Standard Zone
12210,PRINCES WAY,WAY,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1016,0.171,0.103,0.165,0.349,0.213,0.48,0.474,0.046,0,0.138,0.843,Standard Zone
20114,MINERS DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.873,0.127,0,0.976,0.012,0,920,0.176,0.14,0.172,0.277,0.235,0.353,0.405,0.209,0.109,0.413,0.425,Standard Zone
14830,STANLEY STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.974,0.026,0,0.975,0,,986,0.2,0.122,0.226,0.317,0.135,0.411,0.411,0.169,0.019,0.204,0.739,Standard Zone
10550,BRYANTS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,927,0.153,0.08,0.185,0.333,0.249,0.493,0.29,0.174,0.036,0.182,0.7,Standard Zone
12104,THORNELL ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,,,,0.909,1,0,0,1023,0.209,0.105,0.235,0.301,0.15,0.437,0.506,0.081,0,0.202,0.798,Standard Zone
11132,YARRA JUNCTION-NOOJEE ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,943,0.097,0.093,0.157,0.335,0.319,0.591,0.242,0.046,0,0.301,0.602,Standard Zone
12182,LAIDLAWS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,979,0.196,0.116,0.183,0.29,0.214,0.571,0.464,0,0,0.156,0.844,Standard Zone
18736,HARBISON ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,,0.975,1,0,0,1048,0.122,0.103,0.16,0.365,0.25,0.61,0.342,0,0,0.231,0.769,Standard Zone
6632,GRIFFITHS STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.696,0,0.304,1,0,0,1015,0.125,0.043,0.128,0.345,0.359,0.595,0.329,0.038,0,0.449,0.517,Standard Zone
13212,MAIN SOUTH ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1003,0.193,0.09,0.22,0.307,0.19,0.437,0.529,0.035,0,0.132,0.868,Standard Zone
13430,LILLEYS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.964,0,0,0.963,0,0.037,1027,0.191,0.138,0.253,0.229,0.188,0.367,0.411,0.122,0,0.2,0.755,Standard Zone
16464,BOURKE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,0.956,0.025,0,1019,0.142,0.125,0.149,0.352,0.234,0.488,0.378,0.158,0,0.248,0.733,Standard Zone
17288,FACTORY ROAD,ROAD,non-Intersection,0,1,0,0,0,0,0.774,0,0.226,0,0,1,0,0,945,0.218,0.082,0.265,0.26,0.175,0.429,0.388,0.163,0,0.282,0.667,Standard Zone
8094,OUTLOOK DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0.011,0,0.712,0.278,0,0.83,0.034,0.099,849,0.132,0.079,0.153,0.292,0.344,0.522,0.246,0.203,0.131,0.426,0.371,Standard Zone
3102,TOLSON ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1006,0.191,0.094,0.249,0.335,0.13,0.432,0.439,0.159,0,0.133,0.807,Standard Zone
2508,MEREDITH-STEIGLITZ ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.927,0.074,1,0,0,1022,0.167,0.073,0.162,0.432,0.167,0.452,0.425,0.096,0,0.196,0.772,Standard Zone
5128,STEWART STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.971,0,0.029,858,0.111,0.077,0.145,0.26,0.409,0.55,0.183,0.183,0.059,0.416,0.485,Red Zone
12636,GARDNER AND HOLMAN ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.151,0,0.849,1,0,0,1003,0.193,0.09,0.22,0.307,0.19,0.437,0.529,0.035,0,0.132,0.868,Standard Zone
9776,BALLAN-MEREDITH ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1028,0.14,0.108,0.188,0.384,0.18,0.443,0.486,0.057,0,0.174,0.794,Standard Zone
484,PARADISE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,0,0.626,0,1,0,0,1042,0.145,0.131,0.209,0.348,0.167,0.457,0.424,0.054,0,0.122,0.852,Standard Zone
2210,MACKRELL ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,944,0.205,0.098,0.198,0.337,0.163,0.442,0.407,0.134,0.022,0.189,0.743,Standard Zone
14862,DOBLE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1046,0.219,0.151,0.175,0.359,0.096,0.309,0.67,0.031,0,0.11,0.862,Standard Zone
718,BLACKWOOD STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.738,0,0.262,1,0,0,984,0.209,0.184,0.252,0.274,0.081,0.262,0.554,0.169,0,0.127,0.835,Standard Zone
3436,MERCER STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.709,0.21,0.081,0.982,0.018,0,980,0.206,0.101,0.266,0.282,0.145,0.391,0.461,0.133,0.031,0.267,0.702,Standard Zone
3388,FLEMINGS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1085,0.269,0.071,0.312,0.263,0.085,0.381,0.59,0.049,0,0.134,0.834,Standard Zone
7680,OTWAY STREET,STREET,non-Intersection,0,0,1,0,0,0,0,0,0.875,0.125,0,0.746,0.059,0.123,1037,0.122,0.059,0.229,0.27,0.321,0.576,0.303,0.076,0.069,0.429,0.461,Standard Zone
12654,YOUNG STREET,STREET,Intersection,0,0,0,0,0,0,0,0,0.97,0.03,0,0.498,0.192,0.31,877,0.038,0.109,0.1,0.233,0.519,0.577,0.218,0.128,0.147,0.554,0.245,Red Zone
1350,GRAHAM STREET,STREET,Intersection,0,0,0,0,0,0,0.004,0,0.996,0,0,0.527,0.473,0,952,0.145,0.1,0.184,0.299,0.272,0.321,0.348,0.241,0.093,0.449,0.4,Standard Zone
12948,JONES ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.98,0,,996,0.208,0.108,0.188,0.268,0.228,0.455,0.411,0.134,0,0.218,0.744,Standard Zone
13702,DARNUM-ALLAMBEE ROAD,ROAD,non-Intersection,0,0,1,0,0,0,0,0,1,0,0,1,0,0,979,0.249,0.127,0.239,0.273,0.112,0.29,0.57,0.14,0.022,0.202,0.709,Red Zone
12758,GOULD STREET,STREET,Intersection,0,0,0,0,0,0,0,0,1,0,0,0.894,0.01,0.096,964,0.226,0.107,0.267,0.235,0.165,0.436,0.431,0.166,0.021,0.313,0.63,Red Zone
12626,PRINCES WAY,WAY,non-Intersection,0,0,7,1,0,0,0.629,0,0.371,0,0,0.498,0.192,0.31,877,0.038,0.109,0.1,0.233,0.519,0.577,0.218,0.128,0.147,0.554,0.245,Red Zone
6502,HARRIS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1015,0.125,0.043,0.128,0.345,0.359,0.595,0.329,0.038,0,0.449,0.517,Standard Zone
