RecordID,Shift_Manager_Code,Date,Year,Month,Hour,Session_colour,Weather_Outcast,Temperature_Celsius,Feeling_Temperature_Celsius,Humidity_Percent,Wind_Speed_kph,Season,Public_Holiday,Week_Day,Business_Day
1070,SM-04,17/2/2011,2011,Feb,8,purple,Clear,7,6,57,6,Winter,No,Thursday,yes
5940,SM-03,10/9/2011,2011,Sep,1,white,Mist and Cloudy,21.1,20,94,0,Summer,No,Saturday,No
3133,SM-12,15/5/2011,2011,May,11,,Clear,20.2,22,78,15,Spring,No,Sunday,No
2537,SM-02,20/4/2011,2011,Apr,15,red,Mist and Cloudy,27.7,28,35,24,Spring,No,Wednesday,yes
5902,SM-03,8/9/2011,2011,Sep,11,green,Mist and Cloudy,22.1,21,94,15,Summer,No,Thursday,yes
4911,SM-05,28/7/2011,2011,Jul,13,black,Clear,32.4,37,47,17,Summer,No,Thursday,yes
3801,SM-10,12/6/2011,2011,Jun,7,grey,Clear,22.1,23,78,7,Spring,No,Sunday,No
7666,SM-04,21/11/2011,2011,Nov,1,grey,Light Rain or Snow,13.6,14,94,13,Autumn,No,Monday,yes
6561,SM-14,5/10/2011,2011,Oct,23,yellow,Clear,15.5,16,77,7,Autumn,No,Wednesday,yes
6682,SM-02,11/10/2011,2011,Oct,0,red,Mist and Cloudy,17.4,18,88,0,Autumn,No,Tuesday,yes
7944,SM-03,2/12/2011,2011,Dec,16,green,Clear,11.7,12,41,6,Autumn,No,Friday,yes
817,SM-08,6/2/2011,2011,Feb,12,blue,Clear,8,6,46,0,Winter,No,Sunday,No
4555,SM-10,13/7/2011,2011,Jul,17,white,Clear,24.9,28,79,0,Summer,No,Wednesday,yes
2773,SM-09,30/4/2011,2011,Apr,11,black,Clear,15.5,16,42,24,Spring,No,Saturday,No
7060,SM-12,26/10/2011,2011,Oct,19,green,Clear,15.5,16,82,0,Autumn,No,Wednesday,yes
376,SM-07,17/1/2011,2011,Jan,4,yellow,Mist and Cloudy,0.5,-3,43,9,Winter,Yes,Monday,No
3455,SM-02,28/5/2011,2011,May,21,black,Clear,23,25,74,20,Spring,No,Saturday,No
8437,SM-07,23/12/2011,2011,Dec,5,black,Clear,8.9,7,93,13,Winter,No,Friday,yes
2215,SM-10,7/4/2011,2011,Apr,4,purple,Clear,8,6,76,13,Spring,No,Thursday,yes
456,SM-14,21/1/2011,2011,Jan,1,red,Mist and Cloudy,3.3,-1,70,17,Winter,No,Friday,yes
521,SM-13,23/1/2011,2011,Jan,20,white,Clear,-3.3,-9,36,17,Winter,No,Sunday,No
8582,SM-11,29/12/2011,2011,Dec,9,red,Mist and Cloudy,1.4,-2,64,9,Winter,No,Thursday,yes
7384,SM-08,9/11/2011,2011,Nov,7,purple,Clear,6.1,6,87,0,Autumn,No,Wednesday,yes
321,SM-10,14/1/2011,2011,Jan,21,blue,Clear,-0.5,-1,69,0,Winter,No,Friday,yes
6433,SM-02,30/9/2011,2011,Sep,15,yellow,Clear,22.1,25,50,19,Autumn,No,Friday,yes
6680,SM-13,10/10/2011,2011,Oct,22,blue,Clear,18.3,19,88,6,Autumn,Yes,Monday,No
6590,SM-11,7/10/2011,2011,Oct,4,red,Clear,10.8,11,87,7,Autumn,No,Friday,yes
7202,SM-11,1/11/2011,2011,Nov,17,black,Clear,12.7,13,54,11,Autumn,No,Tuesday,yes
4961,SM-06,30/7/2011,2011,Jul,15,black,Clear,34.3,37,31,9,Summer,No,Saturday,No
3836,SM-05,13/6/2011,2011,Jun,18,purple,Clear,24.9,26,37,24,Spring,No,Monday,yes
3844,SM-09,14/6/2011,2011,Jun,2,blue,Clear,20.2,25,49,19,Spring,No,Tuesday,yes
4523,SM-01,12/7/2011,2011,Jul,9,yellow,Clear,28.7,32,55,33,Summer,No,Tuesday,yes
5938,SM-02,9/9/2011,2011,Sep,23,green,Clear,21.1,20,94,6,Summer,No,Friday,yes
857,SM-04,8/2/2011,2011,Feb,4,blue,Clear,4.2,1,93,11,Winter,No,Tuesday,yes
7846,SM-04,28/11/2011,2011,Nov,14,purple,Clear,20.2,25,56,0,Autumn,No,Monday,yes
1136,SM-11,20/2/2011,2011,Feb,2,grey,Clear,3.3,-3,41,37,Winter,No,Sunday,No
4939,SM-06,29/7/2011,2011,Jul,17,blue,Clear,37.1,41,30,20,Summer,No,Friday,yes
7150,SM-13,30/10/2011,2011,Oct,13,blue,Clear,10.8,11,43,15,Autumn,No,Sunday,No
3356,SM-01,24/5/2011,2011,May,18,green,Clear,24.9,27,70,13,Spring,No,Tuesday,yes
7697,SM-09,22/11/2011,2011,Nov,8,red,Light Rain or Snow,9.9,10,94,15,Autumn,No,Tuesday,yes
7352,SM-04,7/11/2011,2011,Nov,23,white,Clear,8.9,8,87,6,Autumn,No,Monday,yes
5249,SM-13,11/8/2011,2011,Aug,15,red,Clear,29.6,30,29,20,Summer,No,Thursday,yes
259,SM-13,12/1/2011,2011,Jan,6,yellow,Clear,-2.4,-6,93,9,Winter,No,Wednesday,yes
491,SM-02,22/1/2011,2011,Jan,13,green,Clear,-4.2,-5,35,0,Winter,No,Saturday,No
5013,SM-08,1/8/2011,2011,Aug,19,grey,Clear,26.8,28,51,15,Summer,No,Monday,yes
3622,SM-04,4/6/2011,2011,Jun,20,yellow,Mist and Cloudy,24.9,27,48,6,Spring,No,Saturday,No
6847,SM-02,17/10/2011,2011,Oct,21,black,Clear,15.5,16,77,7,Autumn,No,Monday,yes
7191,SM-07,1/11/2011,2011,Nov,6,green,Clear,7,5,81,13,Autumn,No,Tuesday,yes
2749,SM-08,29/4/2011,2011,Apr,11,black,Clear,20.2,25,38,15,Spring,No,Friday,yes
3025,SM-05,10/5/2011,2011,May,23,red,Mist and Cloudy,16.4,17,59,9,Spring,No,Tuesday,yes
4876,SM-10,27/7/2011,2011,Jul,2,grey,Clear,27.7,30,52,20,Summer,No,Wednesday,yes
825,SM-07,6/2/2011,2011,Feb,20,purple,Clear,5.2,3,61,7,Winter,No,Sunday,No
7133,SM-13,29/10/2011,2011,Oct,20,purple,Clear,3.3,-2,87,24,Autumn,No,Saturday,No
4586,SM-03,15/7/2011,2011,Jul,0,black,Clear,21.1,23,73,15,Summer,No,Friday,yes
656,SM-12,30/1/2011,2011,Jan,16,green,Clear,6.1,6,56,0,Winter,No,Sunday,No
3194,SM-10,18/5/2011,2011,May,0,purple,Mist and Cloudy,17.4,18,88,15,Spring,No,Wednesday,yes
4884,SM-13,27/7/2011,2011,Jul,10,yellow,Clear,28.7,29,33,0,Summer,No,Wednesday,yes
7208,SM-07,1/11/2011,2011,Nov,23,grey,Clear,8,8,87,0,Autumn,No,Tuesday,yes
5663,SM-08,29/8/2011,2011,Aug,10,white,Clear,23,25,47,15,Summer,No,Monday,yes
799,SM-02,5/2/2011,2011,Feb,18,black,Mist and Cloudy,5.2,0,93,30,Winter,No,Saturday,No
3060,SM-01,12/5/2011,2011,May,10,yellow,Mist and Cloudy,17.4,18,68,15,Spring,No,Thursday,yes
432,SM-02,20/1/2011,2011,Jan,1,green,Clear,4.2,2,56,0,Winter,No,Thursday,yes
7426,SM-13,11/11/2011,2011,Nov,1,white,Clear,7,4,57,22,Autumn,Yes,Friday,No
1715,SM-10,17/3/2011,2011,Mar,3,purple,Clear,8,6,66,11,Winter,No,Thursday,yes
6618,SM-13,8/10/2011,2011,Oct,8,purple,Clear,13.6,14,82,0,Autumn,No,Saturday,No
8372,SM-10,20/12/2011,2011,Dec,12,yellow,Mist and Cloudy,12.7,13,54,9,Autumn,No,Tuesday,yes
1544,SM-08,9/3/2011,2011,Mar,17,yellow,Mist and Cloudy,8,4,76,20,Winter,No,Wednesday,yes
7270,SM-03,4/11/2011,2011,Nov,13,red,Clear,12.7,13,51,28,Autumn,No,Friday,yes
2458,SM-06,17/4/2011,2011,Apr,8,green,Clear,9.9,10,46,26,Spring,No,Sunday,No
6373,SM-12,28/9/2011,2011,Sep,3,black,Mist and Cloudy,20.2,18,94,6,Autumn,No,Wednesday,yes
2923,SM-12,6/5/2011,2011,May,17,yellow,Clear,19.3,20,40,24,Spring,No,Friday,yes
6053,SM-10,14/9/2011,2011,Sep,19,yellow,Mist and Cloudy,24.9,27,70,7,Summer,No,Wednesday,yes
8230,SM-08,14/12/2011,2011,Dec,14,red,Mist and Cloudy,9.9,10,54,6,Autumn,No,Wednesday,yes
1022,SM-07,15/2/2011,2011,Feb,7,grey,Clear,1.4,-4,32,24,Winter,No,Tuesday,yes
7467,SM-07,12/11/2011,2011,Nov,18,blue,Clear,11.7,12,58,13,Autumn,No,Saturday,No
3213,SM-11,18/5/2011,2011,May,19,yellow,Light Rain or Snow,18.3,19,88,9,Spring,No,Wednesday,yes
2755,SM-11,29/4/2011,2011,Apr,17,yellow,Mist and Cloudy,16.4,17,45,26,Spring,No,Friday,yes
720,SM-08,2/2/2011,2011,Feb,9,red,Mist and Cloudy,3.3,1,93,6,Winter,No,Wednesday,yes
4808,SM-06,24/7/2011,2011,Jul,6,blue,Mist and Cloudy,29.6,36,63,6,Summer,No,Sunday,No
8208,SM-13,13/12/2011,2011,Dec,16,purple,Clear,9.9,10,37,17,Autumn,No,Tuesday,yes
3762,SM-04,10/6/2011,2011,Jun,16,grey,Clear,30.5,36,56,20,Spring,No,Friday,yes
2865,SM-02,4/5/2011,2011,May,7,white,Light Rain or Snow,8,4,93,24,Spring,No,Wednesday,yes
3387,SM-04,26/5/2011,2011,May,1,green,Clear,22.1,24,73,9,Spring,No,Thursday,yes
7124,SM-09,29/10/2011,2011,Oct,11,white,Light Rain or Snow,4.2,-1,93,26,Autumn,No,Saturday,No
2029,SM-08,30/3/2011,2011,Mar,10,green,Mist and Cloudy,8,5,46,15,Spring,No,Wednesday,yes
1105,SM-11,18/2/2011,2011,Feb,19,green,Clear,21.1,25,29,39,Winter,No,Friday,yes
6708,SM-06,12/10/2011,2011,Oct,2,grey,Mist and Cloudy,18.3,19,83,19,Autumn,No,Wednesday,yes
5371,SM-07,16/8/2011,2011,Aug,17,blue,Clear,27.7,29,45,22,Summer,No,Tuesday,yes
4200,SM-13,28/6/2011,2011,Jun,22,green,Clear,24.9,27,70,20,Summer,No,Tuesday,yes
3854,SM-02,14/6/2011,2011,Jun,12,black,Clear,22.1,25,41,24,Spring,No,Tuesday,yes
1523,SM-14,8/3/2011,2011,Mar,20,black,Clear,7,6,39,6,Winter,No,Tuesday,yes
1697,SM-03,16/3/2011,2011,Mar,9,green,Mist and Cloudy,7,6,93,9,Winter,No,Wednesday,yes
6799,SM-12,15/10/2011,2011,Oct,21,yellow,Clear,15.5,16,42,15,Autumn,No,Saturday,No
4550,SM-14,13/7/2011,2011,Jul,12,white,Clear,31.5,34,41,19,Summer,No,Wednesday,yes
7974,SM-11,3/12/2011,2011,Dec,22,black,Mist and Cloudy,7,6,61,6,Autumn,No,Saturday,No
7999,SM-04,4/12/2011,2011,Dec,23,purple,Clear,8,7,87,7,Autumn,No,Sunday,No
2322,SM-14,11/4/2011,2011,Apr,16,blue,Clear,26.8,28,48,35,Spring,No,Monday,yes
2384,SM-01,14/4/2011,2011,Apr,6,white,Clear,8,7,76,7,Spring,No,Thursday,yes
6208,SM-01,21/9/2011,2011,Sep,6,blue,Mist and Cloudy,17.4,18,100,13,Summer,No,Wednesday,yes
2629,SM-01,24/4/2011,2011,Apr,11,white,Clear,23,25,65,9,Spring,No,Sunday,No
237,SM-01,11/1/2011,2011,Jan,6,green,Mist and Cloudy,-0.5,-4,55,9,Winter,No,Tuesday,yes
2480,SM-13,18/4/2011,2011,Apr,6,purple,Clear,10.8,11,82,0,Spring,No,Monday,yes
1497,SM-10,7/3/2011,2011,Mar,18,green,Clear,7,4,31,15,Winter,No,Monday,yes
4066,SM-11,23/6/2011,2011,Jun,8,purple,Mist and Cloudy,26.8,30,70,13,Summer,No,Thursday,yes
5411,SM-07,18/8/2011,2011,Aug,9,blue,Clear,25.8,29,66,17,Summer,No,Thursday,yes
1368,SM-04,2/3/2011,2011,Mar,7,yellow,Clear,2.3,-2,64,17,Winter,No,Wednesday,yes
3892,SM-02,16/6/2011,2011,Jun,2,green,Clear,20.2,25,56,6,Spring,No,Thursday,yes
7421,SM-10,10/11/2011,2011,Nov,20,white,Mist and Cloudy,8.9,6,62,19,Autumn,No,Thursday,yes
6086,SM-02,16/9/2011,2011,Sep,4,yellow,Clear,10.8,11,71,19,Summer,No,Friday,yes
3728,SM-04,9/6/2011,2011,Jun,6,green,Mist and Cloudy,25.8,31,84,6,Spring,No,Thursday,yes
586,SM-11,26/1/2011,2011,Jan,17,blue,Light Rain or Snow,1.4,-4,93,24,Winter,No,Wednesday,yes
7390,SM-08,9/11/2011,2011,Nov,13,grey,Clear,15.5,16,51,11,Autumn,No,Wednesday,yes
4291,SM-12,2/7/2011,2011,Jul,17,white,Clear,31.5,32,30,15,Summer,No,Saturday,No
1914,SM-05,25/3/2011,2011,Mar,13,green,Clear,7,5,39,13,Spring,No,Friday,yes
7292,SM-06,5/11/2011,2011,Nov,11,green,Clear,8.9,8,46,7,Autumn,No,Saturday,No
5313,SM-03,14/8/2011,2011,Aug,7,white,Mist and Cloudy,23,23,89,13,Summer,No,Sunday,No
2567,SM-03,21/4/2011,2011,Apr,21,red,Clear,11.7,12,47,13,Spring,No,Thursday,yes
4218,SM-11,29/6/2011,2011,Jun,16,red,Clear,30.5,31,30,28,Summer,No,Wednesday,yes
4590,SM-07,15/7/2011,2011,Jul,4,red,Clear,20.2,23,73,11,Summer,No,Friday,yes
1122,SM-11,19/2/2011,2011,Feb,12,blue,Clear,12.7,13,18,33,Winter,No,Saturday,No
4292,SM-02,2/7/2011,2011,Jul,18,black,Clear,30.5,31,30,19,Summer,No,Saturday,No
8417,SM-09,22/12/2011,2011,Dec,9,grey,Mist and Cloudy,9.9,10,87,6,Winter,No,Thursday,yes
1422,SM-11,4/3/2011,2011,Mar,13,green,Clear,8,5,42,15,Winter,No,Friday,yes
2045,SM-13,31/3/2011,2011,Mar,2,yellow,Light Rain or Snow,3.3,-1,93,13,Spring,No,Thursday,yes
2530,SM-02,20/4/2011,2011,Apr,8,red,Clear,21.1,24,69,31,Spring,No,Wednesday,yes
5483,SM-05,21/8/2011,2011,Aug,9,green,Clear,25.8,30,74,15,Summer,No,Sunday,No
8233,SM-08,14/12/2011,2011,Dec,17,black,Mist and Cloudy,8.9,8,57,7,Autumn,No,Wednesday,yes
1838,SM-03,22/3/2011,2011,Mar,8,blue,Mist and Cloudy,10.8,11,58,20,Spring,No,Tuesday,yes
6108,SM-01,17/9/2011,2011,Sep,2,green,Clear,13.6,14,82,6,Summer,No,Saturday,No
6533,SM-09,4/10/2011,2011,Oct,19,black,Clear,16.4,17,68,15,Autumn,No,Tuesday,yes
7937,SM-05,2/12/2011,2011,Dec,9,green,Clear,5.2,5,81,0,Autumn,No,Friday,yes
1358,SM-13,1/3/2011,2011,Mar,21,purple,Clear,4.2,4,56,0,Winter,No,Tuesday,yes
1111,SM-10,19/2/2011,2011,Feb,1,black,Clear,13.6,14,14,28,Winter,No,Saturday,No
2358,SM-13,13/4/2011,2011,Apr,4,grey,Light Rain or Snow,10.8,11,94,22,Spring,No,Wednesday,yes
5041,SM-10,2/8/2011,2011,Aug,23,blue,Mist and Cloudy,29.6,33,49,11,Summer,No,Tuesday,yes
774,SM-01,4/2/2011,2011,Feb,17,yellow,Mist and Cloudy,4.2,2,56,9,Winter,No,Friday,yes
2407,SM-14,15/4/2011,2011,Apr,5,purple,Clear,8.9,8,81,7,Spring,No,Friday,No
1434,SM-04,5/3/2011,2011,Mar,1,white,Mist and Cloudy,6.1,5,81,7,Winter,No,Saturday,No
5541,SM-09,23/8/2011,2011,Aug,19,green,Clear,23,25,50,15,Summer,No,Tuesday,yes
7747,SM-06,24/11/2011,2011,Nov,10,blue,Clear,8.9,9,57,0,Autumn,Yes,Thursday,No
3446,SM-04,28/5/2011,2011,May,12,black,Clear,25.8,28,58,17,Spring,No,Saturday,No
3312,SM-11,22/5/2011,2011,May,22,purple,Clear,20.2,21,83,9,Spring,No,Sunday,No
868,SM-06,8/2/2011,2011,Feb,15,blue,Clear,2.3,-3,35,26,Winter,No,Tuesday,yes
551,SM-03,25/1/2011,2011,Jan,4,black,Clear,-1.4,-5,74,7,Winter,No,Tuesday,yes
1700,SM-12,16/3/2011,2011,Mar,12,yellow,Mist and Cloudy,10.8,11,71,7,Winter,No,Wednesday,yes
4830,SM-12,25/7/2011,2011,Jul,4,yellow,Clear,25.8,31,84,6,Summer,No,Monday,yes
7018,SM-13,25/10/2011,2011,Oct,1,black,Clear,12.7,13,77,9,Autumn,No,Tuesday,yes
3581,SM-05,3/6/2011,2011,Jun,3,grey,Clear,17.4,18,49,15,Spring,No,Friday,yes
3880,SM-13,15/6/2011,2011,Jun,14,red,Clear,26.8,27,28,0,Spring,No,Wednesday,yes
3237,SM-02,19/5/2011,2011,May,19,black,Clear,19.3,20,60,9,Spring,No,Thursday,yes
596,SM-07,28/1/2011,2011,Jan,1,green,Mist and Cloudy,1.4,-2,75,9,Winter,No,Friday,yes
2024,SM-04,30/3/2011,2011,Mar,5,yellow,Mist and Cloudy,6.1,3,56,13,Spring,No,Wednesday,yes
7913,SM-01,1/12/2011,2011,Dec,9,yellow,Clear,6.1,2,52,22,Autumn,No,Thursday,yes
4556,SM-07,13/7/2011,2011,Jul,18,grey,Clear,25.8,30,79,9,Summer,No,Wednesday,yes
4715,SM-03,20/7/2011,2011,Jul,9,blue,Clear,26.8,30,70,6,Summer,No,Wednesday,yes
4349,SM-14,5/7/2011,2011,Jul,3,green,Clear,23,25,74,15,Summer,No,Tuesday,yes
3415,SM-01,27/5/2011,2011,May,5,green,Clear,22.1,24,65,19,Spring,No,Friday,yes
7657,SM-14,20/11/2011,2011,Nov,16,black,Mist and Cloudy,16.4,17,63,9,Autumn,No,Sunday,No
5909,SM-09,8/9/2011,2011,Sep,18,white,Light Rain or Snow,22.1,21,94,24,Summer,No,Thursday,yes
114,SM-02,5/1/2011,2011,Jan,23,red,Clear,1.4,1,47,0,Winter,No,Wednesday,yes
5136,SM-12,6/8/2011,2011,Aug,22,green,Mist and Cloudy,24.9,28,84,22,Summer,No,Saturday,No
8109,SM-09,9/12/2011,2011,Dec,13,purple,Clear,9.9,10,50,13,Autumn,No,Friday,yes
8419,SM-03,22/12/2011,2011,Dec,11,red,Mist and Cloudy,12.7,13,77,0,Winter,No,Thursday,yes
6196,SM-04,20/9/2011,2011,Sep,18,yellow,Clear,20.2,21,83,7,Summer,No,Tuesday,yes
8341,SM-07,19/12/2011,2011,Dec,5,white,Clear,-1.4,-5,93,7,Autumn,No,Monday,yes
5549,SM-05,24/8/2011,2011,Aug,3,blue,Clear,19.3,20,68,9,Summer,No,Wednesday,yes
6792,SM-10,15/10/2011,2011,Oct,14,green,Clear,20.2,25,33,31,Autumn,No,Saturday,No
5190,SM-05,9/8/2011,2011,Aug,4,grey,Clear,24.9,28,74,0,Summer,No,Tuesday,yes
2503,SM-07,19/4/2011,2011,Apr,5,blue,Mist and Cloudy,13.6,14,72,13,Spring,No,Tuesday,yes
1386,SM-05,3/3/2011,2011,Mar,1,purple,Clear,3.3,-3,30,31,Winter,No,Thursday,yes
3980,SM-07,19/6/2011,2011,Jun,18,white,Mist and Cloudy,26.8,29,58,6,Spring,No,Sunday,No
2172,SM-14,5/4/2011,2011,Apr,9,blue,Light Rain or Snow,8.9,5,87,33,Spring,No,Tuesday,yes
5404,SM-02,18/8/2011,2011,Aug,2,blue,Clear,23,25,65,15,Summer,No,Thursday,yes
5568,SM-11,24/8/2011,2011,Aug,22,black,Clear,24.9,27,65,24,Summer,No,Wednesday,yes
5603,SM-02,26/8/2011,2011,Aug,9,purple,Clear,24.9,28,74,0,Summer,No,Friday,yes
4603,SM-14,15/7/2011,2011,Jul,17,blue,Clear,26.8,28,42,17,Summer,No,Friday,yes
4314,SM-04,3/7/2011,2011,Jul,16,purple,Clear,31.5,37,53,20,Summer,No,Sunday,No
6912,SM-10,20/10/2011,2011,Oct,15,blue,Mist and Cloudy,14.6,15,51,30,Autumn,No,Thursday,yes
1035,SM-10,15/2/2011,2011,Feb,20,grey,Clear,4.2,2,33,7,Winter,No,Tuesday,yes
2461,SM-11,17/4/2011,2011,Apr,11,purple,Clear,13.6,14,41,28,Spring,No,Sunday,No
1667,SM-01,15/3/2011,2011,Mar,1,green,Clear,6.1,4,62,6,Winter,No,Tuesday,yes
1962,SM-06,27/3/2011,2011,Mar,14,blue,Clear,7,5,36,11,Spring,No,Sunday,No
56,SM-05,3/1/2011,2011,Jan,11,blue,Clear,1.4,-4,40,22,Winter,No,Monday,yes
921,SM-08,10/2/2011,2011,Feb,22,blue,Clear,-2.4,-3,39,0,Winter,No,Thursday,yes
2238,SM-08,8/4/2011,2011,Apr,3,blue,Light Rain or Snow,8,6,76,11,Spring,No,Friday,yes
5687,SM-10,30/8/2011,2011,Aug,10,grey,Clear,24.9,26,39,15,Summer,No,Tuesday,yes
2768,SM-03,30/4/2011,2011,Apr,6,red,Clear,10.8,11,58,19,Spring,No,Saturday,No
4056,SM-12,22/6/2011,2011,Jun,22,white,Mist and Cloudy,25.8,30,79,13,Summer,No,Wednesday,yes
792,SM-03,5/2/2011,2011,Feb,11,blue,Light Rain or Snow,2.3,-1,100,9,Winter,No,Saturday,No
8395,SM-12,21/12/2011,2011,Dec,11,blue,Mist and Cloudy,14.6,15,82,28,Winter,No,Wednesday,yes
6726,SM-06,12/10/2011,2011,Oct,20,black,Light Rain or Snow,17.4,18,94,7,Autumn,No,Wednesday,yes
3914,SM-12,17/6/2011,2011,Jun,0,white,Clear,18.3,19,88,6,Spring,No,Friday,yes
3495,SM-12,30/5/2011,2011,May,13,blue,Clear,32.4,36,44,6,Spring,Yes,Monday,No
3942,SM-03,18/6/2011,2011,Jun,4,green,Clear,20.2,20,88,6,Spring,No,Saturday,No
7037,SM-11,25/10/2011,2011,Oct,20,yellow,Clear,13.6,14,67,7,Autumn,No,Tuesday,yes
3149,SM-06,16/5/2011,2011,May,3,purple,Clear,15.5,16,94,11,Spring,No,Monday,yes
1698,SM-10,16/3/2011,2011,Mar,10,yellow,Mist and Cloudy,8.9,7,81,11,Winter,No,Wednesday,yes
3473,SM-04,29/5/2011,2011,May,15,yellow,Clear,26.8,30,70,20,Spring,No,Sunday,No
5480,SM-08,21/8/2011,2011,Aug,6,blue,Clear,23,23,89,19,Summer,No,Sunday,No
4315,SM-10,3/7/2011,2011,Jul,17,white,Light Rain or Snow,29.6,33,49,57,Summer,No,Sunday,No
2763,SM-02,30/4/2011,2011,Apr,1,black,Mist and Cloudy,12.7,13,54,11,Spring,No,Saturday,No
5498,SM-07,22/8/2011,2011,Aug,0,grey,Clear,24,26,79,11,Summer,No,Monday,yes
2284,SM-01,10/4/2011,2011,Apr,1,red,Mist and Cloudy,9.9,10,87,9,Spring,No,Sunday,No
5234,SM-06,11/8/2011,2011,Aug,0,purple,Clear,24.9,26,45,7,Summer,No,Thursday,yes
7935,SM-02,2/12/2011,2011,Dec,7,purple,Clear,2.3,1,87,6,Autumn,No,Friday,yes
6321,SM-09,25/9/2011,2011,Sep,23,yellow,Mist and Cloudy,21.1,20,94,7,Autumn,No,Sunday,No
1276,SM-14,26/2/2011,2011,Feb,8,purple,Mist and Cloudy,3.3,3,60,0,Winter,No,Saturday,No
4101,SM-03,24/6/2011,2011,Jun,19,purple,Clear,26.8,27,40,15,Summer,No,Friday,yes
159,SM-08,7/1/2011,2011,Jan,22,white,Mist and Cloudy,0.5,-3,43,11,Winter,No,Friday,yes
4323,SM-05,4/7/2011,2011,Jul,1,blue,Clear,22.1,22,83,6,Summer,Yes,Monday,No
723,SM-04,2/2/2011,2011,Feb,12,purple,Mist and Cloudy,3.3,-1,93,15,Winter,No,Wednesday,yes
3576,SM-13,2/6/2011,2011,Jun,22,yellow,Clear,22.1,25,33,17,Spring,No,Thursday,yes
177,SM-14,8/1/2011,2011,Jan,16,red,Clear,0.5,-7,29,30,Winter,No,Saturday,No
5119,SM-06,6/8/2011,2011,Aug,5,purple,Clear,22.1,22,89,6,Summer,No,Saturday,No
5637,SM-11,28/8/2011,2011,Aug,8,yellow,Light Rain or Snow,21.1,22,83,28,Summer,No,Sunday,No
5708,SM-03,31/8/2011,2011,Aug,7,red,Clear,20.2,22,78,0,Summer,No,Wednesday,yes
4779,SM-14,23/7/2011,2011,Jul,1,green,Clear,30.5,35,52,7,Summer,No,Saturday,No
2460,SM-12,17/4/2011,2011,Apr,10,blue,Clear,11.7,12,44,30,Spring,No,Sunday,No
6156,SM-03,19/9/2011,2011,Sep,2,grey,Mist and Cloudy,16.4,17,72,9,Summer,No,Monday,yes
1649,SM-06,14/3/2011,2011,Mar,7,purple,Mist and Cloudy,5.2,5,61,0,Winter,No,Monday,yes
8038,SM-07,6/12/2011,2011,Dec,14,yellow,Light Rain or Snow,14.6,15,100,15,Autumn,No,Tuesday,yes
2823,SM-05,2/5/2011,2011,May,13,purple,Mist and Cloudy,21.1,24,69,13,Spring,No,Monday,yes
3826,SM-04,13/6/2011,2011,Jun,8,blue,Clear,19.3,20,49,30,Spring,No,Monday,yes
1690,SM-12,16/3/2011,2011,Mar,1,green,Light Rain or Snow,6.1,2,100,20,Winter,No,Wednesday,yes
8601,SM-06,30/12/2011,2011,Dec,4,white,Clear,3.3,1,70,6,Winter,No,Friday,yes
7389,SM-06,9/11/2011,2011,Nov,12,green,Clear,15.5,16,51,11,Autumn,No,Wednesday,yes
1176,SM-05,21/2/2011,2011,Feb,19,blue,Mist and Cloudy,3.3,-2,87,24,Winter,Yes,Monday,No
3417,SM-08,27/5/2011,2011,May,7,grey,Clear,22.1,24,73,11,Spring,No,Friday,yes
6480,SM-08,2/10/2011,2011,Oct,14,green,Light Rain or Snow,8.9,7,81,11,Autumn,No,Sunday,No
7111,SM-06,28/10/2011,2011,Oct,22,black,Light Rain or Snow,6.1,3,75,19,Autumn,No,Friday,yes
5900,SM-04,8/9/2011,2011,Sep,9,purple,Mist and Cloudy,21.1,18,100,17,Summer,No,Thursday,yes
6605,SM-13,7/10/2011,2011,Oct,19,grey,Clear,18.3,19,52,0,Autumn,No,Friday,yes
2467,SM-05,17/4/2011,2011,Apr,17,yellow,Clear,18.3,19,30,30,Spring,No,Sunday,No
8418,SM-13,22/12/2011,2011,Dec,10,white,Mist and Cloudy,10.8,11,82,6,Winter,No,Thursday,yes
1601,SM-09,12/3/2011,2011,Mar,5,grey,Clear,2.3,-1,69,13,Winter,No,Saturday,No
4182,SM-09,28/6/2011,2011,Jun,4,yellow,Clear,23,25,74,0,Summer,No,Tuesday,yes
165,SM-14,8/1/2011,2011,Jan,4,black,Light Rain or Snow,0.5,-3,55,11,Winter,No,Saturday,No
2745,SM-11,29/4/2011,2011,Apr,7,grey,Clear,16.4,17,42,13,Spring,No,Friday,yes
5027,SM-04,2/8/2011,2011,Aug,9,black,Clear,28.7,30,46,20,Summer,No,Tuesday,yes
7058,SM-13,26/10/2011,2011,Oct,17,purple,Mist and Cloudy,16.4,17,77,7,Autumn,No,Wednesday,yes
1939,SM-11,26/3/2011,2011,Mar,14,yellow,Clear,8,5,29,15,Spring,No,Saturday,No
7053,SM-01,26/10/2011,2011,Oct,12,grey,Light Rain or Snow,19.3,20,53,15,Autumn,No,Wednesday,yes
5359,SM-12,16/8/2011,2011,Aug,5,grey,Clear,21.1,23,73,19,Summer,No,Tuesday,yes
4935,SM-12,29/7/2011,2011,Jul,13,green,Clear,36.2,39,31,0,Summer,No,Friday,yes
7364,SM-04,8/11/2011,2011,Nov,11,purple,Clear,13.6,14,63,9,Autumn,No,Tuesday,yes
1987,SM-06,28/3/2011,2011,Mar,16,yellow,Clear,8,5,23,15,Spring,No,Monday,yes
